age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,outcome
36,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,Black,Male,13550,0,40,1
62,Federal-gov,10,Widowed,Protective-serv,Not-in-family,White,Female,0,0,40,0
51,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
50,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
59,,12,Married-civ-spouse,,Husband,White,Male,0,0,35,1
19,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,52,0
46,State-gov,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,1
23,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,0
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
40,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,68,1
50,Private,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,0
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,1
50,Private,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,0
54,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,0
41,Self-emp-not-inc,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,1
34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,1
30,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
27,,10,Married-civ-spouse,,Wife,White,Female,0,0,40,1
19,Private,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
36,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,1
43,Self-emp-inc,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,35,0
66,Private,13,Widowed,Other-service,Not-in-family,White,Male,0,0,12,0
37,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,0
51,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,1
57,Private,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,10,0
24,Self-emp-not-inc,11,Never-married,Other-service,Unmarried,White,Female,0,0,38,0
30,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,0
31,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
28,Private,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,0
50,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1
26,Private,10,Never-married,Transport-moving,Not-in-family,Black,Male,2174,0,75,0
42,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
42,Self-emp-not-inc,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,1
64,Self-emp-inc,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,1
29,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,55,1
32,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,0
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,0
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
38,Private,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,0
36,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,40,1
38,Private,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,1
30,Private,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,1
70,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,9386,0,30,1
63,,9,Married-civ-spouse,,Husband,White,Male,0,0,40,0
20,Private,7,Never-married,Other-service,Own-child,Black,Male,594,0,20,0
31,Local-gov,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
30,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,0
32,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,0
19,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
26,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,1
47,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,70,1
40,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,1
39,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,1
33,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,0
37,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,0
61,,13,Divorced,,Not-in-family,White,Female,0,0,24,0
44,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,1
21,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,0
40,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,0
29,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,0
40,Private,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,1
41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
78,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,1
35,Private,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,0
58,Private,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
46,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,0
69,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,1424,0,35,0
35,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,1
76,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20051,0,50,1
19,,9,Never-married,,Own-child,Black,Female,0,0,20,0
43,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,0
51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
40,Private,10,Divorced,Other-service,Not-in-family,Black,Male,4787,0,50,1
37,Private,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,1
35,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,0
23,Self-emp-not-inc,7,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,60,1
22,Private,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,24,0
47,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
37,Private,9,Divorced,Sales,Unmarried,White,Female,0,0,40,0
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
54,Federal-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,1
33,Private,9,Separated,Protective-serv,Own-child,White,Female,0,0,40,0
51,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
27,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,1
50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
22,,10,Married-civ-spouse,,Wife,White,Female,3781,0,35,0
57,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
41,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,55,1
22,Private,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,0
47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
40,Self-emp-inc,14,Never-married,Other-service,Own-child,White,Male,0,0,99,0
48,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,0
32,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,0
22,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
33,Private,5,Never-married,Sales,Unmarried,White,Female,0,0,40,0
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,1
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,1
21,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,0
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,0
37,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,60,1
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,99,1
29,Private,12,Divorced,Craft-repair,Unmarried,White,Female,0,0,38,0
20,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
59,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43,1
53,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,1
32,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,0
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
38,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
25,,13,Married-civ-spouse,,Wife,White,Female,0,0,25,0
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,1
45,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
56,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,1
49,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
43,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,1
71,,9,Married-civ-spouse,,Husband,White,Male,0,2489,15,0
30,Self-emp-not-inc,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,6849,0,60,0
44,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,1504,50,0
40,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,48,1
35,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,0
38,Private,10,Divorced,Sales,Not-in-family,White,Male,0,0,60,0
42,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,1
40,Private,9,Separated,Other-service,Unmarried,White,Female,0,0,47,0
30,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,1
34,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,50,1
49,Self-emp-inc,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
57,Private,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,0
23,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,0
46,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,1
41,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,1
34,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,1
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,17,0
47,Federal-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
59,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,1
25,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,0
26,Private,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,0
40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
30,Private,9,Divorced,Sales,Unmarried,White,Male,1151,0,30,0
43,Private,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,50,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
23,Private,10,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,0
38,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,1
24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,0
44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,0
48,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
45,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
38,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,1
45,Private,14,Divorced,Transport-moving,Not-in-family,White,Male,14344,0,48,1
44,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
47,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,0
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,99999,0,40,1
43,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
34,Private,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,0
22,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,32,1
47,State-gov,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,0
41,Private,4,Divorced,Craft-repair,Not-in-family,White,Male,0,1590,40,0
37,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,0
40,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,1
33,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,84,0
22,Private,11,Never-married,Other-service,Own-child,Black,Female,0,0,36,0
37,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
48,Local-gov,11,Never-married,Protective-serv,Unmarried,White,Male,0,0,48,0
22,Private,10,Never-married,Sales,Own-child,Black,Male,0,0,25,0
27,,14,Never-married,,Unmarried,Asian-Pac-Islander,Male,0,0,20,0
41,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
45,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,1
49,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,1
31,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,0
48,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,1
49,Private,5,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,16,0
18,Private,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,0
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
66,,4,Never-married,,Other-relative,Black,Male,0,0,30,0
72,Private,5,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,48,1
51,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
59,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
44,Private,11,Never-married,Priv-house-serv,Not-in-family,White,Male,594,0,25,0
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
24,Self-emp-not-inc,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,0
58,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,48,1
53,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,0
57,Self-emp-not-inc,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,1
48,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
46,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,0
47,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,43,0
17,Private,6,Never-married,Other-service,Own-child,White,Male,0,0,20,0
38,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2407,0,40,0
36,Private,9,Separated,Other-service,Unmarried,Black,Female,0,0,28,0
20,Private,8,Never-married,Other-service,Not-in-family,White,Male,0,0,40,0
40,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,0
19,Private,9,Never-married,Sales,Own-child,White,Female,0,0,25,0
34,Private,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
31,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,0
32,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,35,0
45,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
45,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,1
40,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,1
27,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,0
21,Private,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,1
42,Private,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,0
45,Self-emp-inc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,1
19,Private,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,0
39,Federal-gov,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,1
52,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,0
22,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,0
81,State-gov,2,Widowed,Other-service,Not-in-family,White,Female,0,0,20,0
37,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,35,1
35,Private,3,Never-married,Farming-fishing,Unmarried,White,Male,0,0,36,0
41,Private,10,Married-civ-spouse,Tech-support,Husband,Black,Male,3137,0,40,0
39,,13,Married-civ-spouse,,Wife,White,Female,0,0,30,0
51,Private,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
54,,9,Married-civ-spouse,,Husband,White,Male,0,0,40,0
28,Self-emp-not-inc,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,0
35,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
39,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,114,0,45,0
38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,1
28,Local-gov,13,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,0
42,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
41,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
45,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,1
81,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,0
56,Local-gov,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,0
39,Private,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,26,0
55,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,1
31,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
32,Private,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,0
40,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,1
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,0
35,Private,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,0
46,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,2415,65,1
54,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
57,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
45,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,1
57,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,1
24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
19,Private,10,Never-married,Sales,Own-child,White,Female,0,0,15,0
22,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
33,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,20,0
56,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,26,0
46,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,1
32,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,0
23,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,0
17,,6,Never-married,,Own-child,Black,Male,0,0,20,0
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,16,0
41,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
59,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,0
66,Private,6,Widowed,Transport-moving,Not-in-family,White,Female,0,0,11,0
51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,0
30,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
41,Private,11,Married-civ-spouse,Sales,Husband,White,Male,4386,0,60,1
71,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,11678,0,45,1
32,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,30,0
69,Private,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,0
51,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,1
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
44,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
33,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,0
47,Federal-gov,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
40,Private,13,Separated,Sales,Not-in-family,White,Male,0,0,40,0
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
47,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,1
41,,13,Married-spouse-absent,,Not-in-family,White,Male,0,0,30,0
41,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,1
21,State-gov,10,Never-married,Craft-repair,Own-child,White,Male,0,0,35,0
60,Private,11,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,1
34,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
22,Self-emp-not-inc,11,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,75,0
50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,1
21,Self-emp-not-inc,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,0
18,Private,7,Never-married,Sales,Own-child,White,Male,0,0,13,0
44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,1
36,Private,6,Divorced,Transport-moving,Unmarried,White,Male,0,0,48,0
39,Private,11,Divorced,Sales,Unmarried,White,Female,0,0,40,0
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1
40,State-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,0
22,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,32,0
51,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,48,0
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
61,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
19,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,0
57,,10,Divorced,,Not-in-family,White,Female,0,0,40,0
18,Private,9,Never-married,Sales,Own-child,White,Female,0,0,25,0
23,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
25,Self-emp-inc,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,1
31,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,1
72,,15,Married-civ-spouse,,Husband,White,Male,0,0,40,1
47,Private,9,Separated,Prof-specialty,Other-relative,Black,Female,14084,0,38,1
50,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,0
48,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,0
20,Private,10,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,40,0
47,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,1
31,Self-emp-not-inc,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,0
30,Self-emp-not-inc,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,1
31,Private,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105,0,40,0
30,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
34,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
32,Private,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
41,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
31,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,0
35,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
20,Private,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,0
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
24,Federal-gov,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,25,0
53,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
25,Private,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,0
42,Self-emp-not-inc,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,1
17,,6,Never-married,,Own-child,White,Male,0,0,40,0
48,Self-emp-not-inc,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,0
31,State-gov,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,1
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,1
29,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,0
20,Private,10,Never-married,Sales,Own-child,White,Male,0,0,40,0
18,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,8,0
53,Private,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
49,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,1
67,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
56,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
28,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,0
56,Private,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,1
44,Local-gov,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
